date,season,month,holiday,weekday,working,weather,temp,hum,windspeed,casual,registered,count
2011-11-09,4,11,0,3,1,1,61.52,75.83330000000001,4.1671186,305,3804,4109
2011-11-10,4,11,0,4,1,2,60.044,81.3333,12.667489000000002,190,2743,2933
2011-11-11,4,11,1,5,0,1,55.9235246,44.625,21.083225,440,2928,3368
2011-11-12,4,11,0,6,0,1,58.322024600000006,55.2917,14.208154,1275,2792,4067
2011-11-13,4,11,0,0,0,1,64.5334754,45.8333,18.875307,1004,2713,3717
2011-11-14,4,11,0,1,1,1,71.114,58.7083,20.541932,595,3891,4486
2011-11-15,4,11,0,2,1,2,71.114,68.875,13.375411,449,3746,4195
2011-11-16,4,11,0,3,1,3,65.7020246,93,9.167543,145,1672,1817
2011-11-17,4,11,0,4,1,2,57.21502460000001,57.5833,20.459254,139,2914,3053
2011-11-18,4,11,0,5,1,1,52.2335246,41,11.291711,245,3147,3392
2011-11-19,4,11,0,6,0,1,56.2925246,50.208299999999994,15.041232,943,2720,3663
2011-11-20,4,11,0,0,0,2,66.1939754,68.45830000000001,12.45865,787,2733,3520
2011-11-21,4,11,0,1,1,3,65.0255,91,9.249618,220,2545,2765
2011-11-22,4,11,0,2,1,3,62.7500246,96.25,7.959064,69,1538,1607
2011-11-23,4,11,0,3,1,2,64.5334754,75.79169999999999,22.500275,112,2454,2566
2011-11-24,4,11,1,4,0,1,59.5519754,54.9167,11.209368000000001,560,935,1495
2011-11-25,4,11,0,5,1,1,59.675,64.375,6.6260186,1095,1697,2792
2011-11-26,4,11,0,6,0,1,59.736475399999996,68.1667,4.5841936,1249,1819,3068
2011-11-27,4,11,0,0,0,1,65.8865246,69.8333,13.999918,810,2261,3071
2011-11-28,4,11,0,1,1,1,69.15667640000001,74.3043,9.522174,253,3614,3867
2011-11-29,4,11,0,2,1,2,65.8249754,83.08330000000001,17.292164,96,2818,2914
2011-11-30,4,11,0,3,1,1,55.985,61.3333,18.167586,188,3425,3613
2011-12-01,4,12,0,4,1,1,55.0625,52.4583,14.750586,182,3545,3727
2011-12-02,4,12,0,5,1,1,55.1855246,62.583299999999994,6.750518,268,3672,3940
2011-12-03,4,12,0,6,0,1,54.0785246,61.291700000000006,6.4174811,706,2908,3614
2011-12-04,4,12,0,0,0,1,56.4154754,77.5833,5.6252061,634,2851,3485
2011-12-05,4,12,0,1,1,2,60.4744754,82.70830000000001,4.1679561000000005,233,3578,3811
2011-12-06,4,12,0,2,1,3,66.13250000000001,94.9583,15.583061,126,2468,2594
2011-12-07,4,12,0,3,1,3,62.257999999999996,97.04169999999999,17.833725,50,655,705
2011-12-08,4,12,0,4,1,1,51.6184754,57.99999999999999,16.083886,150,3172,3322
2011-12-09,4,12,0,5,1,1,53.4634754,69.58330000000001,5.5420189,261,3359,3620
2011-12-10,4,12,0,6,0,1,52.295,50.74999999999999,15.625807,502,2688,3190
2011-12-11,4,12,0,0,0,1,48.297475399999996,49,4.458293899999999,377,2366,2743
2011-12-12,4,12,0,1,1,1,49.588975399999995,67.08330000000001,4.251150000000001,143,3167,3310
2011-12-13,4,12,0,2,1,1,52.8485,59,9.41685,155,3368,3523
2011-12-14,4,12,0,3,1,2,55.4315,66.375,4.0842061,178,3562,3740
2011-12-15,4,12,0,4,1,2,63.180499999999995,63.416700000000006,17.958814,181,3528,3709
2011-12-16,4,12,0,5,1,2,59.675,50.0417,17.458525,178,3399,3577
2011-12-17,4,12,0,6,0,2,51.064975399999994,56.0833,16.292189,275,2464,2739
2011-12-18,4,12,0,0,0,1,49.588975399999995,58.62500000000001,11.375193000000001,220,2211,2431
2011-12-19,4,12,0,1,1,1,52.418024599999995,63.74999999999999,11.584031999999999,260,3143,3403
2011-12-20,4,12,0,2,1,2,60.4744754,59.5417,4.1252436,216,3534,3750
2011-12-21,1,12,0,3,1,2,63.6109754,85.83330000000001,14.8338,107,2553,2660
2011-12-22,1,12,0,4,1,2,63.2419754,75.75,3.1674249999999997,227,2841,3068
2011-12-23,1,12,0,5,1,1,59.5519754,68.625,18.374482,163,2046,2209
2011-12-24,1,12,0,6,0,1,54.3245,54.25,12.750368,155,856,1011
2011-12-25,1,12,0,0,0,1,52.278985399999996,68.13040000000001,10.391097,303,451,754
2011-12-26,1,12,1,1,0,1,55.7443382,50.6957,16.044155,430,887,1317
2011-12-27,1,12,0,2,1,2,55.985,76.25,12.62615,103,1059,1162
2011-12-28,1,12,0,3,1,1,54.075794,50.39130000000001,19.695386999999997,255,2047,2302
2011-12-29,1,12,0,4,1,1,50.3269754,57.4167,8.000604000000001,254,2169,2423
2011-12-30,1,12,0,5,1,1,55.00102460000001,63.6667,9.000579,491,2508,2999
2011-12-31,1,12,0,6,0,1,62.257999999999996,61.583299999999994,14.750318,665,1820,2485
